model,strategy,initial_capital,max_bet_pct,liquidity_scaler,n_signals,n_executed,final_capital,roi,max_drawdown,skipped_capital,skipped_concentration
hist_gbm,top1pct_edge,1000,0.01,0.1,2571,115,957.5423282125647,-0.042457671787435286,42.45767178743529,0,306
hist_gbm,top1pct_edge,1000,0.05,1.0,2571,83,1357.845903024967,0.3578459030249669,10.0,0,2347
hist_gbm,top1pct_edge,1000,0.05,0.1,2571,77,967.3770791666672,-0.03262292083333284,32.62292083333284,0,2088
hist_gbm,top1pct_edge,1000,0.1,1.0,2571,77,1357.3459030249667,0.35734590302496666,9.5,0,2361
hist_gbm,top1pct_edge,1000,0.1,0.1,2571,76,967.3770791666673,-0.03262292083333273,32.62292083333273,0,2153
hist_gbm,top1pct_edge,10000,0.01,1.0,2571,284,10205.164032825436,0.020516403282543616,76.00000000000546,0,2010
hist_gbm,top1pct_edge,10000,0.01,0.1,2571,358,9951.377079166668,-0.004862292083333159,48.62292083333159,0,0
hist_gbm,top1pct_edge,10000,0.05,1.0,2571,276,10195.13190302496,0.01951319030249597,76.00000000000364,0,2025
hist_gbm,top1pct_edge,10000,0.05,0.1,2571,358,9951.37707916667,-0.0048622920833329775,48.62292083333159,0,0
hist_gbm,top1pct_edge,10000,0.1,1.0,2571,276,10195.13190302496,0.01951319030249597,76.00000000000364,0,2025
hist_gbm,top1pct_edge,10000,0.1,0.1,2571,358,9951.37707916667,-0.0048622920833329775,48.62292083333159,0,0
hist_gbm,top1pct_edge,100000,0.01,1.0,2571,1049,100168.13190302491,0.001681319030249142,76.00000000011642,0,0
hist_gbm,top1pct_edge,100000,0.01,0.1,2571,358,99951.37707916665,-0.0004862292083335342,48.62292083335342,0,0
hist_gbm,top1pct_edge,100000,0.05,1.0,2571,1049,100168.13190302491,0.001681319030249142,76.00000000011642,0,0
hist_gbm,top1pct_edge,100000,0.05,0.1,2571,358,99951.37707916665,-0.0004862292083335342,48.62292083335342,0,0
hist_gbm,top1pct_edge,100000,0.1,1.0,2571,1049,100168.13190302491,0.001681319030249142,76.00000000011642,0,0
hist_gbm,top1pct_edge,100000,0.1,0.1,2571,358,99951.37707916665,-0.0004862292083335342,48.62292083335342,0,0
hist_gbm,top5pct_edge,1000,0.01,1.0,12858,195,1425.5287932149508,0.42552879321495085,25.500000000000227,0,12294
hist_gbm,top5pct_edge,1000,0.01,0.1,12858,178,1211.8290953925182,0.21182909539251818,44.999999999999545,0,10788
hist_gbm,top5pct_edge,1000,0.05,1.0,12858,143,1451.0847744167377,0.45108477441673767,14.000000000000341,0,12511
hist_gbm,top5pct_edge,1000,0.05,0.1,12858,130,1228.565373656239,0.228565373656239,32.0,0,11706
hist_gbm,top5pct_edge,1000,0.1,1.0,12858,134,1453.5847744167377,0.45358477441673767,11.500000000000341,0,11988
hist_gbm,top5pct_edge,1000,0.1,0.1,12858,130,1228.565373656239,0.228565373656239,32.0,0,11706
hist_gbm,top5pct_edge,10000,0.01,1.0,12858,628,12727.23229422278,0.272723229422278,100.5000000000091,0,11631
hist_gbm,top5pct_edge,10000,0.01,0.1,12858,922,11059.187889411149,0.10591878894111487,225.31969302325524,0,7146
hist_gbm,top5pct_edge,10000,0.05,1.0,12858,601,12731.997345954447,0.2731997345954447,93.00000000001091,0,11739
hist_gbm,top5pct_edge,10000,0.05,0.1,12858,918,11059.18788941115,0.10591878894111505,225.31969302325524,0,7159
hist_gbm,top5pct_edge,10000,0.1,1.0,12858,601,12731.997345954447,0.2731997345954447,93.00000000001091,0,11739
hist_gbm,top5pct_edge,10000,0.1,0.1,12858,918,11059.18788941115,0.10591878894111505,225.31969302325524,0,7159
